;annee;code_iris;nom_iris;numero_de_voie;indice_de_repetition;type_de_voie;libelle_de_voie;code_commune;nom_commune;segment_de_client;nombre_de_logements;consommation_annuelle_totale_de_l_adresse_mwh;consommation_annuelle_moyenne_par_site_de_l_adresse_mwh;consommation_annuelle_moyenne_de_la_commune_mwh;adresse;code_epci;code_departement;code_region;tri_des_adresses
468251;2021;693880303;Bataille;75.0;;RUE;BATAILLE;69123;Lyon;RESIDENTIEL;37;52.838;1.428;3.076;75 RUE BATAILLE;200046977.0;69.0;84.0;165023
468252;2021;693880202;Les Alouettes-Bachut;19.0;;RUE;BATAILLE;69123;Lyon;RESIDENTIEL;11;23.526;2.139;3.076;19 RUE BATAILLE;200046977.0;69.0;84.0;165037
468253;2021;693880202;Les Alouettes-Bachut;15.0;;RUE;BATAILLE;69123;Lyon;RESIDENTIEL;18;29.683;1.649;3.076;15 RUE BATAILLE;200046977.0;69.0;84.0;165040
468254;2021;693880303;Bataille;136.0;;RUE;BATAILLE;69123;Lyon;RESIDENTIEL;10;31.971;3.197;3.076;136 RUE BATAILLE;200046977.0;69.0;84.0;165041
468273;2021;693880202;Les Alouettes-Bachut;15.0;;IMPASSE;BERCHET;69123;Lyon;RESIDENTIEL;12;43.906;3.659;3.076;15 IMPASSE BERCHET;200046977.0;69.0;84.0;165195
468279;2021;693880802;Audibert-La Virotte;292.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;10;28.817;2.882;3.076;292 AVENUE BERTHELOT;200046977.0;69.0;84.0;165257
468280;2021;693880802;Audibert-La Virotte;280.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;10;36.421;3.642;3.076;280 AVENUE BERTHELOT;200046977.0;69.0;84.0;165262
468281;2021;693880105;Marius Berliet Sud;279.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;76;148.264;1.951;3.076;279 AVENUE BERTHELOT;200046977.0;69.0;84.0;165263
468282;2021;693880105;Marius Berliet Sud;275.0;;AVENUE;BERTHELOT;69123;Lyon;RESIDENTIEL;15;38.914;2.594;3.076;275 AVENUE BERTHELOT;200046977.0;69.0;84.0;165265
468472;2021;693880903;Montagny-Saint-Jean de Dieu;172.0;;RUE;CHALLEMEL LACOUR;69123;Lyon;RESIDENTIEL;20;104.154;5.208;3.076;172 RUE CHALLEMEL LACOUR;200046977.0;69.0;84.0;165760
468473;2021;693880903;Montagny-Saint-Jean de Dieu;160.0;;RUE;CHALLEMEL LACOUR;69123;Lyon;RESIDENTIEL;51;178.171;3.494;3.076;160 RUE CHALLEMEL LACOUR;200046977.0;69.0;84.0;165762
468474;2021;693880903;Montagny-Saint-Jean de Dieu;151.0;;RUE;CHALLEMEL LACOUR;69123;Lyon;RESIDENTIEL;18;102.209;5.678;3.076;151 RUE CHALLEMEL LACOUR;200046977.0;69.0;84.0;165770
468475;2021;693880903;Montagny-Saint-Jean de Dieu;135.0;;RUE;CHALLEMEL LACOUR;69123;Lyon;RESIDENTIEL;14;69.287;4.949;3.076;135 RUE CHALLEMEL LACOUR;200046977.0;69.0;84.0;165784
468476;2021;693880903;Montagny-Saint-Jean de Dieu;131.0;;RUE;CHALLEMEL LACOUR;69123;Lyon;RESIDENTIEL;15;95.269;6.351;3.076;131 RUE CHALLEMEL LACOUR;200046977.0;69.0;84.0;165787
468479;2021;693880902;Grand Trou;7.0;;RUE;CHANTAL SANDRIN;69123;Lyon;RESIDENTIEL;13;20.16;1.551;3.076;7 RUE CHANTAL SANDRIN;200046977.0;69.0;84.0;165820
468480;2021;693880902;Grand Trou;10.0;;RUE;CHANTAL SANDRIN;69123;Lyon;RESIDENTIEL;39;55.274;1.417;3.076;10 RUE CHANTAL SANDRIN;200046977.0;69.0;84.0;165825
468481;2021;693880902;Grand Trou;1.0;;RUE;CHANTAL SANDRIN;69123;Lyon;RESIDENTIEL;19;31.727;1.67;3.076;1 RUE CHANTAL SANDRIN;200046977.0;69.0;84.0;165826
468719;2021;693880902;Grand Trou;98.0;;RUE;CROIX BARRET;69123;Lyon;RESIDENTIEL;10;40.51;4.051;3.076;98 RUE CROIX BARRET;200046977.0;69.0;84.0;166228
468721;2021;693880902;Grand Trou;81.0;;RUE;CROIX BARRET;69123;Lyon;RESIDENTIEL;15;24.774;1.652;3.076;81 RUE CROIX BARRET;200046977.0;69.0;84.0;166233
468944;2021;693880903;Montagny-Saint-Jean de Dieu;18.0;;RUE;DE CHAMPAGNEUX;69123;Lyon;RESIDENTIEL;17;95.362;5.61;3.076;18 RUE DE CHAMPAGNEUX;200046977.0;69.0;84.0;166650
469006;2021;693880302;Rockefeller-La Buire;78.0;;RUE;LONGEFER;69123;Lyon;RESIDENTIEL;20;26.588;1.329;3.076;78 RUE LONGEFER;200046977.0;69.0;84.0;172828
469007;2021;693880301;Laennec;5.0;;RUE;LONGEFER;69123;Lyon;RESIDENTIEL;15;21.028;1.402;3.076;5 RUE LONGEFER;200046977.0;69.0;84.0;172833
469014;2021;693880801;Moulin à Vent;62.0;;RUE;LUDOVIC ARRACHART;69123;Lyon;RESIDENTIEL;15;40.143;2.676;3.076;62 RUE LUDOVIC ARRACHART;200046977.0;69.0;84.0;172956
469118;2021;693880403;Genton-Ranvier;3.0;;PLACE;MARC SANGNIER;69123;Lyon;RESIDENTIEL;21;28.082;1.337;3.076;3 PLACE MARC SANGNIER;200046977.0;69.0;84.0;173020
469160;2021;693880102;Colbert;33.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;35;60.992;1.743;3.076;33 RUE MARIUS BERLIET;200046977.0;69.0;84.0;173184
469162;2021;693880202;Les Alouettes-Bachut;149.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;41;46.869;1.143;3.076;149 RUE MARIUS BERLIET;200046977.0;69.0;84.0;173186
469164;2021;693880202;Les Alouettes-Bachut;145.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;26;29.041;1.117;3.076;145 RUE MARIUS BERLIET;200046977.0;69.0;84.0;173187
469166;2021;693880202;Les Alouettes-Bachut;128.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;28;79.822;2.851;3.076;128 RUE MARIUS BERLIET;200046977.0;69.0;84.0;173193
469168;2021;693880202;Les Alouettes-Bachut;126.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;27;68.977;2.555;3.076;126 RUE MARIUS BERLIET;200046977.0;69.0;84.0;173194
469170;2021;693880105;Marius Berliet Sud;108.0;;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;39;48.629;1.247;3.076;108 RUE MARIUS BERLIET;200046977.0;69.0;84.0;173198
469172;2021;693880105;Marius Berliet Sud;74.0;T;RUE;MARIUS BERLIET;69123;Lyon;RESIDENTIEL;16;22.019;1.376;3.076;74 T RUE MARIUS BERLIET;200046977.0;69.0;84.0;173203
469174;2021;693880404;Mairie;96.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;12;22.434;1.87;3.076;96 RUE MARYSE BASTIE;200046977.0;69.0;84.0;173219
469175;2021;693880303;Bataille;74.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;36;57.618;1.6;3.076;74 RUE MARYSE BASTIE;200046977.0;69.0;84.0;173231
469176;2021;693880303;Bataille;70.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;54;92.692;1.717;3.076;70 RUE MARYSE BASTIE;200046977.0;69.0;84.0;173234
469177;2021;693880303;Bataille;67.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;10;33.925;3.393;3.076;67 RUE MARYSE BASTIE;200046977.0;69.0;84.0;173235
469178;2021;693880303;Bataille;33.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;35;59.783;1.708;3.076;33 RUE MARYSE BASTIE;200046977.0;69.0;84.0;173251
469179;2021;693880202;Les Alouettes-Bachut;26.0;;RUE;MARYSE BASTIE;69123;Lyon;RESIDENTIEL;19;103.65;5.455;3.076;26 RUE MARYSE BASTIE;200046977.0;69.0;84.0;173253
469318;2021;693880204;Montplaisir Sud;5.0;;RUE;NEUVE DE MONPLAISIR;69123;Lyon;RESIDENTIEL;15;22.445;1.496;3.076;5 RUE NEUVE DE MONPLAISIR;200046977.0;69.0;84.0;173605
469320;2021;693880204;Montplaisir Sud;4.0;;RUE;NEUVE DE MONPLAISIR;69123;Lyon;RESIDENTIEL;17;69.361;4.08;3.076;4 RUE NEUVE DE MONPLAISIR;200046977.0;69.0;84.0;173606
469322;2021;693880204;Montplaisir Sud;2.0;;RUE;NEUVE DE MONPLAISIR;69123;Lyon;RESIDENTIEL;11;88.559;8.051;3.076;2 RUE NEUVE DE MONPLAISIR;200046977.0;69.0;84.0;173607
469340;2021;693880301;Laennec;18.0;;RUE;NUNGESSER ET COLI;69123;Lyon;RESIDENTIEL;27;67.752;2.509;3.076;18 RUE NUNGESSER ET COLI;200046977.0;69.0;84.0;173698
469367;2021;693880802;Audibert-La Virotte;4.0;;IMPASSE;PAUL CAZENEUVE;69123;Lyon;RESIDENTIEL;11;31.12;2.829;3.076;4 IMPASSE PAUL CAZENEUVE;200046977.0;69.0;84.0;173886
469368;2021;693880702;États-Unis;63.0;;RUE;PAUL CAZENEUVE;69123;Lyon;RESIDENTIEL;28;46.893;1.675;3.076;63 RUE PAUL CAZENEUVE;200046977.0;69.0;84.0;173893
469369;2021;693880802;Audibert-La Virotte;28.0;;RUE;PAUL CAZENEUVE;69123;Lyon;RESIDENTIEL;10;26.249;2.625;3.076;28 RUE PAUL CAZENEUVE;200046977.0;69.0;84.0;173898
469371;2021;693880404;Mairie;65.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;22;56.689;2.577;3.076;65 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173941
469372;2021;693880701;Le Bocage;6.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;27;48.172;1.784;3.076;6 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173947
469373;2021;693880701;Le Bocage;40.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;36;195.691;5.436;3.076;40 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173958
469374;2021;693880404;Mairie;17.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;28;103.063;3.681;3.076;17 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173984
469375;2021;693880501;Pinel Santy;143.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;10;18.611;1.861;3.076;143 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173993
469376;2021;693880503;Général André;128.0;;AVENUE;PAUL SANTY;69123;Lyon;RESIDENTIEL;11;40.254;3.659;3.076;128 AVENUE PAUL SANTY;200046977.0;69.0;84.0;173998
469396;2021;693880602;Grange Rouge;77.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;91;147.211;1.618;3.076;77 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;174135
469397;2021;693880602;Grange Rouge;7.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;40;100.65;2.516;3.076;7 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;174138
469398;2021;693880602;Grange Rouge;61.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;26;35.982;1.384;3.076;61 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;174144
469555;2021;693880801;Moulin à Vent;180.0;;RUE;PROFESSEUR BEAUVISAGE;69123;Lyon;RESIDENTIEL;18;33.694;1.872;3.076;180 RUE PROFESSEUR BEAUVISAGE;200046977.0;69.0;84.0;174510
469556;2021;693880601;Langlet Santy;107.0;;RUE;PROFESSEUR BEAUVISAGE;69123;Lyon;RESIDENTIEL;32;59.438;1.857;3.076;107 RUE PROFESSEUR BEAUVISAGE;200046977.0;69.0;84.0;174530
469557;2021;693880601;Langlet Santy;106.0;;RUE;PROFESSEUR BEAUVISAGE;69123;Lyon;RESIDENTIEL;20;45.543;2.277;3.076;106 RUE PROFESSEUR BEAUVISAGE;200046977.0;69.0;84.0;174531
469562;2021;693880403;Genton-Ranvier;32.0;;RUE;PROFESSEUR JOSEPH NICOLAS;69123;Lyon;RESIDENTIEL;22;109.307;4.969;3.076;32 RUE PROFESSEUR JOSEPH NICOLAS;200046977.0;69.0;84.0;174567
469563;2021;693880403;Genton-Ranvier;30.0;;RUE;PROFESSEUR JOSEPH NICOLAS;69123;Lyon;RESIDENTIEL;22;106.149;4.825;3.076;30 RUE PROFESSEUR JOSEPH NICOLAS;200046977.0;69.0;84.0;174568
469564;2021;693880802;Audibert-La Virotte;22.0;;RUE;PROFESSEUR KLEINCLAUSZ;69123;Lyon;RESIDENTIEL;10;40.925;4.092;3.076;22 RUE PROFESSEUR KLEINCLAUSZ;200046977.0;69.0;84.0;174585
469572;2021;693880603;Viviani;24.0;;RUE;PROFESSEUR TAVERNIER;69123;Lyon;RESIDENTIEL;22;24.387;1.108;3.076;24 RUE PROFESSEUR TAVERNIER;200046977.0;69.0;84.0;174690
469614;2021;693880402;La Trinité-Mermoz;4.0;;RUE;ROSA BONHEUR;69123;Lyon;RESIDENTIEL;10;17.282;1.728;3.076;4 RUE ROSA BONHEUR;200046977.0;69.0;84.0;175029
469648;2021;693880105;Marius Berliet Sud;13.0;;RUE;SAINT AGNAN;69123;Lyon;RESIDENTIEL;15;38.128;2.542;3.076;13 RUE SAINT AGNAN;200046977.0;69.0;84.0;175118
469666;2021;693880101;Jean Moulin;3.0;;RUE;SAINT FULBERT;69123;Lyon;RESIDENTIEL;14;82.89;5.921;3.076;3 RUE SAINT FULBERT;200046977.0;69.0;84.0;175209
469670;2021;693880102;Colbert;48.0;;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;20;49.183;2.459;3.076;48 RUE SAINT GERVAIS;200046977.0;69.0;84.0;175242
469672;2021;693880101;Jean Moulin;11.0;T;RUE;SAINT GERVAIS;69123;Lyon;RESIDENTIEL;16;93.533;5.846;3.076;11 T RUE SAINT GERVAIS;200046977.0;69.0;84.0;175260
469674;2021;693880101;Jean Moulin;2.0;;RUE;SAINT HIPPOLYTE;69123;Lyon;RESIDENTIEL;24;117.616;4.901;3.076;2 RUE SAINT HIPPOLYTE;200046977.0;69.0;84.0;175264
469728;2021;693880102;Colbert;9.0;;RUE;SAINT MATHIEU;69123;Lyon;RESIDENTIEL;20;38.921;1.946;3.076;9 RUE SAINT MATHIEU;200046977.0;69.0;84.0;175336
469730;2021;693880104;Marius Berliet Nord;4.0;;RUE;SAINT MAURICE;69123;Lyon;RESIDENTIEL;11;35.763;3.251;3.076;4 RUE SAINT MAURICE;200046977.0;69.0;84.0;175364
469732;2021;693880202;Les Alouettes-Bachut;39.0;;RUE;SAINT MAURICE;69123;Lyon;RESIDENTIEL;15;21.668;1.445;3.076;39 RUE SAINT MAURICE;200046977.0;69.0;84.0;175365
469748;2021;693880104;Marius Berliet Nord;29.0;;RUE;SAINT NESTOR;69123;Lyon;RESIDENTIEL;37;95.566;2.583;3.076;29 RUE SAINT NESTOR;200046977.0;69.0;84.0;175449
469750;2021;693880101;Jean Moulin;4.0;B;RUE;SAINT NESTOR;69123;Lyon;RESIDENTIEL;22;36.701;1.668;3.076;4 B RUE SAINT NESTOR;200046977.0;69.0;84.0;175461
469796;2021;693880202;Les Alouettes-Bachut;43.0;;RUE;SAINT ROMAIN;69123;Lyon;RESIDENTIEL;23;81.748;3.554;3.076;43 RUE SAINT ROMAIN;200046977.0;69.0;84.0;175511
469797;2021;693880104;Marius Berliet Nord;40.0;;RUE;SAINT ROMAIN;69123;Lyon;RESIDENTIEL;11;13.664;1.242;3.076;40 RUE SAINT ROMAIN;200046977.0;69.0;84.0;175513
469841;2021;693880102;Colbert;4.0;;RUE;SANTOS DUMONT;69123;Lyon;RESIDENTIEL;16;47.263;2.954;3.076;4 RUE SANTOS DUMONT;200046977.0;69.0;84.0;175707
469843;2021;693880102;Colbert;15.0;;RUE;SANTOS DUMONT;69123;Lyon;RESIDENTIEL;15;89.17;5.945;3.076;15 RUE SANTOS DUMONT;200046977.0;69.0;84.0;175718
469883;2021;693880602;Grange Rouge;34.0;;RUE;STEPHANE COIGNET;69123;Lyon;RESIDENTIEL;73;143.802;1.97;3.076;34 RUE STEPHANE COIGNET;200046977.0;69.0;84.0;175935
470004;2021;693880902;Grand Trou;17.0;;RUE;DU PRESBYTERE;69123;Lyon;RESIDENTIEL;33;60.6;1.836;3.076;17 RUE DU PRESBYTERE;200046977.0;69.0;84.0;170078
470006;2021;693880902;Grand Trou;11.0;B;RUE;DU PRESBYTERE;69123;Lyon;RESIDENTIEL;15;52.611;3.507;3.076;11 B RUE DU PRESBYTERE;200046977.0;69.0;84.0;170081
470013;2021;693880501;Pinel Santy;1.0;;RUE;DU PROFESSEUR MARCEL DARGENT;69123;Lyon;RESIDENTIEL;55;255.083;4.638;3.076;1 RUE DU PROFESSEUR MARCEL DARGENT;200046977.0;69.0;84.0;170105
470014;2021;693880303;Bataille;45.0;;RUE;DU PROFESSEUR MORAT;69123;Lyon;RESIDENTIEL;12;13.965;1.164;3.076;45 RUE DU PROFESSEUR MORAT;200046977.0;69.0;84.0;170107
470113;2021;693880503;Général André;7.0;;RUE;FLORENT;69123;Lyon;RESIDENTIEL;12;18.714;1.56;3.076;7 RUE FLORENT;200046977.0;69.0;84.0;170772
470145;2021;693880303;Bataille;46.0;;RUE;GABRIEL SARRAZIN;69123;Lyon;RESIDENTIEL;34;59.964;1.764;3.076;46 RUE GABRIEL SARRAZIN;200046977.0;69.0;84.0;170914
470147;2021;693880301;Laennec;30.0;;RUE;GABRIEL SARRAZIN;69123;Lyon;RESIDENTIEL;18;50.654;2.814;3.076;30 RUE GABRIEL SARRAZIN;200046977.0;69.0;84.0;170919
470202;2021;693880902;Grand Trou;19.0;;RUE;GENERAL GOURAUD;69123;Lyon;RESIDENTIEL;11;30.273;2.752;3.076;19 RUE GENERAL GOURAUD;200046977.0;69.0;84.0;171172
470203;2021;693880902;Grand Trou;12.0;;RUE;GENERAL GOURAUD;69123;Lyon;RESIDENTIEL;15;98.182;6.545;3.076;12 RUE GENERAL GOURAUD;200046977.0;69.0;84.0;171177
470206;2021;693880403;Genton-Ranvier;29.0;;RUE;GENTON;69123;Lyon;RESIDENTIEL;22;37.651;1.711;3.076;29 RUE GENTON;200046977.0;69.0;84.0;171205
470207;2021;693880403;Genton-Ranvier;17.0;;RUE;GENTON;69123;Lyon;RESIDENTIEL;13;63.26;4.866;3.076;17 RUE GENTON;200046977.0;69.0;84.0;171209
470269;2021;693880901;Petite Guille;40.0;;RUE;HENRI BARBUSSE;69123;Lyon;RESIDENTIEL;13;24.148;1.858;3.076;40 RUE HENRI BARBUSSE;200046977.0;69.0;84.0;171569
470321;2021;693880303;Bataille;8.0;;RUE;JACQUELINE AURIOL;69123;Lyon;RESIDENTIEL;42;200.75;4.78;3.076;8 RUE JACQUELINE AURIOL;200046977.0;69.0;84.0;171741
470323;2021;693880303;Bataille;4.0;;RUE;JACQUELINE AURIOL;69123;Lyon;RESIDENTIEL;28;118.482;4.232;3.076;4 RUE JACQUELINE AURIOL;200046977.0;69.0;84.0;171743
470325;2021;693880404;Mairie;26.0;;RUE;JACQUELINE AURIOL;69123;Lyon;RESIDENTIEL;52;80.562;1.549;3.076;26 RUE JACQUELINE AURIOL;200046977.0;69.0;84.0;171745
470424;2021;693880404;Mairie;72.0;;AVENUE;JEAN MERMOZ;69123;Lyon;RESIDENTIEL;12;34.963;2.914;3.076;72 AVENUE JEAN MERMOZ;200046977.0;69.0;84.0;172008
470428;2021;693880204;Montplaisir Sud;21.0;;RUE;JEAN PERREAL;69123;Lyon;RESIDENTIEL;10;18.017;1.802;3.076;21 RUE JEAN PERREAL;200046977.0;69.0;84.0;172041
470429;2021;693880801;Moulin à Vent;83.0;;RUE;JEAN SARRAZIN;69123;Lyon;RESIDENTIEL;18;36.079;2.004;3.076;83 RUE JEAN SARRAZIN;200046977.0;69.0;84.0;172060
470430;2021;693880801;Moulin à Vent;79.0;;RUE;JEAN SARRAZIN;69123;Lyon;RESIDENTIEL;18;22.241;1.236;3.076;79 RUE JEAN SARRAZIN;200046977.0;69.0;84.0;172063
470431;2021;693880801;Moulin à Vent;103.0;;RUE;JEAN SARRAZIN;69123;Lyon;RESIDENTIEL;11;15.094;1.372;3.076;103 RUE JEAN SARRAZIN;200046977.0;69.0;84.0;172066
470432;2021;693880202;Les Alouettes-Bachut;60.0;;BOULEVARD;JEAN XXIII;69123;Lyon;RESIDENTIEL;15;22.839;1.523;3.076;60 BOULEVARD JEAN XXIII;200046977.0;69.0;84.0;172082
470433;2021;693880204;Montplaisir Sud;6.0;;BOULEVARD;JEAN XXIII;69123;Lyon;RESIDENTIEL;32;39.045;1.22;3.076;6 BOULEVARD JEAN XXIII;200046977.0;69.0;84.0;172083
470434;2021;693880202;Les Alouettes-Bachut;50.0;;BOULEVARD;JEAN XXIII;69123;Lyon;RESIDENTIEL;39;114.063;2.925;3.076;50 BOULEVARD JEAN XXIII;200046977.0;69.0;84.0;172086
470435;2021;693880301;Laennec;37.0;;BOULEVARD;JEAN XXIII;69123;Lyon;RESIDENTIEL;34;31.976;0.94;3.076;37 BOULEVARD JEAN XXIII;200046977.0;69.0;84.0;172087
470436;2021;693880204;Montplaisir Sud;14.0;;BOULEVARD;JEAN XXIII;69123;Lyon;RESIDENTIEL;32;137.758;4.305;3.076;14 BOULEVARD JEAN XXIII;200046977.0;69.0;84.0;172092
470455;2021;693880701;Le Bocage;6.0;;RUE;JOSEPH CHAPELLE;69123;Lyon;RESIDENTIEL;19;103.006;5.421;3.076;6 RUE JOSEPH CHAPELLE;200046977.0;69.0;84.0;172234
470456;2021;693880701;Le Bocage;40.0;;RUE;JOSEPH CHAPELLE;69123;Lyon;RESIDENTIEL;14;73.849;5.275;3.076;40 RUE JOSEPH CHAPELLE;200046977.0;69.0;84.0;172236
470457;2021;693880701;Le Bocage;18.0;B;RUE;JOSEPH CHAPELLE;69123;Lyon;RESIDENTIEL;14;48.583;3.47;3.076;18 B RUE JOSEPH CHAPELLE;200046977.0;69.0;84.0;172239
470480;2021;693880403;Genton-Ranvier;2.0;;PLACE;JULIE DAUBIE;69123;Lyon;RESIDENTIEL;26;31.468;1.21;3.076;2 PLACE JULIE DAUBIE;200046977.0;69.0;84.0;172378
470489;2021;693880204;Montplaisir Sud;14.0;;PROMENADE;L ET N BULLUKIAN;69123;Lyon;RESIDENTIEL;11;22.831;2.076;3.076;14 PROMENADE L ET N BULLUKIAN;200046977.0;69.0;84.0;172425
470500;2021;693880302;Rockefeller-La Buire;87.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;30;70.956;2.365;3.076;87 RUE LAENNEC;200046977.0;69.0;84.0;172517
470501;2021;693880302;Rockefeller-La Buire;84.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;18;26.546;1.475;3.076;84 RUE LAENNEC;200046977.0;69.0;84.0;172519
470502;2021;693880302;Rockefeller-La Buire;70.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;30;102.659;3.422;3.076;70 RUE LAENNEC;200046977.0;69.0;84.0;172528
470503;2021;693880301;Laennec;44.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;25;20.891;0.836;3.076;44 RUE LAENNEC;200046977.0;69.0;84.0;172532
470504;2021;693880302;Rockefeller-La Buire;133.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;14;42.139;3.01;3.076;133 RUE LAENNEC;200046977.0;69.0;84.0;172537
470505;2021;693880302;Rockefeller-La Buire;131.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;16;33.498;2.094;3.076;131 RUE LAENNEC;200046977.0;69.0;84.0;172538
470506;2021;693880302;Rockefeller-La Buire;117.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;12;26.419;2.202;3.076;117 RUE LAENNEC;200046977.0;69.0;84.0;172545
470507;2021;693880302;Rockefeller-La Buire;113.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;17;32.719;1.925;3.076;113 RUE LAENNEC;200046977.0;69.0;84.0;172547
470508;2021;693880302;Rockefeller-La Buire;109.0;;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;14;29.926;2.138;3.076;109 RUE LAENNEC;200046977.0;69.0;84.0;172549
470509;2021;693880302;Rockefeller-La Buire;83.0;B;RUE;LAENNEC;69123;Lyon;RESIDENTIEL;12;28.416;2.368;3.076;83 B RUE LAENNEC;200046977.0;69.0;84.0;172554
470550;2021;693880104;Marius Berliet Nord;1.0;;RUE;LEO ET MAURICE TROUILHET;69123;Lyon;RESIDENTIEL;10;27.781;2.778;3.076;1 RUE LEO ET MAURICE TROUILHET;200046977.0;69.0;84.0;172788
470576;2021;693880702;États-Unis;7.0;;RUE;LUDOVIC ARRACHART;69123;Lyon;RESIDENTIEL;12;34.004;2.834;3.076;7 RUE LUDOVIC ARRACHART;200046977.0;69.0;84.0;172952
470578;2021;693880801;Moulin à Vent;64.0;;RUE;LUDOVIC ARRACHART;69123;Lyon;RESIDENTIEL;17;52.578;3.093;3.076;64 RUE LUDOVIC ARRACHART;200046977.0;69.0;84.0;172955
470586;2021;693880602;Grange Rouge;75.0;;RUE;PHILIPPE FABIA;69123;Lyon;RESIDENTIEL;94;160.219;1.704;3.076;75 RUE PHILIPPE FABIA;200046977.0;69.0;84.0;174136
470626;2021;693880404;Mairie;9.0;;RUE;PIERRE VERGER;69123;Lyon;RESIDENTIEL;13;48.789;3.753;3.076;9 RUE PIERRE VERGER;200046977.0;69.0;84.0;174444
470632;2021;693880105;Marius Berliet Sud;4.0;;RUE;DE L EPARGNE;69123;Lyon;RESIDENTIEL;29;68.737;2.37;3.076;4 RUE DE L EPARGNE;200046977.0;69.0;84.0;167043
470633;2021;693880105;Marius Berliet Sud;2.0;;RUE;DE L EPARGNE;69123;Lyon;RESIDENTIEL;41;89.493;2.183;3.076;2 RUE DE L EPARGNE;200046977.0;69.0;84.0;167044
470687;2021;693880502;La Plaine;55.0;;RUE;DE LA MOSELLE;69123;Lyon;RESIDENTIEL;10;17.693;1.769;3.076;55 RUE DE LA MOSELLE;200046977.0;69.0;84.0;167458
470689;2021;693880503;Général André;50.0;;RUE;DE LA MOSELLE;69123;Lyon;RESIDENTIEL;14;50.33;3.595;3.076;50 RUE DE LA MOSELLE;200046977.0;69.0;84.0;167463
470801;2021;693880902;Grand Trou;96.0;;RUE;DE MONTAGNY;69123;Lyon;RESIDENTIEL;11;25.374;2.307;3.076;96 RUE DE MONTAGNY;200046977.0;69.0;84.0;167739
470802;2021;693880903;Montagny-Saint-Jean de Dieu;78.0;;RUE;DE MONTAGNY;69123;Lyon;RESIDENTIEL;14;104.863;7.49;3.076;78 RUE DE MONTAGNY;200046977.0;69.0;84.0;167747
470803;2021;693880901;Petite Guille;116.0;;RUE;DE MONTAGNY;69123;Lyon;RESIDENTIEL;27;46.822;1.734;3.076;116 RUE DE MONTAGNY;200046977.0;69.0;84.0;167758
470804;2021;693880902;Grand Trou;115.0;;RUE;DE MONTAGNY;69123;Lyon;RESIDENTIEL;13;15.869;1.221;3.076;115 RUE DE MONTAGNY;200046977.0;69.0;84.0;167759
470805;2021;693880902;Grand Trou;111.0;;RUE;DE MONTAGNY;69123;Lyon;RESIDENTIEL;27;36.599;1.356;3.076;111 RUE DE MONTAGNY;200046977.0;69.0;84.0;167761
470806;2021;693880901;Petite Guille;119.0;F;RUE;DE MONTAGNY;69123;Lyon;RESIDENTIEL;15;54.825;3.655;3.076;119 F RUE DE MONTAGNY;200046977.0;69.0;84.0;167774
